0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
,,,,,,,0.25587972035885925,0.29132425823129093,0.3265545043244824,0.3614062643317013,0.3956851340964035,0.4290811825438012,0.461417714744558,0.4927667302110419,0.523127908989983,0.5524896720466539,0.5808548668884832,0.6082345879917872,0.6346399298328813,0.6600819868880823,0.6845721926678543,0.7081641769183751,0.7309289029706468,0.7529207373046602,0.7740686009084929,0.7941859838559768,0.8133125983498852,0.8316683342094388,0.8488251221946673,0.8642470436034874,0.8777317877058436,0.889213304333964,0.8986157420035713,0.9058374921645844,0.9108190543476488,0.9135618646822351,0.9146376891774506,0.9145381682184623,0.9132038993164098,0.9106789562400291,0.907025978347106,0.9022386935136525,0.8963107855179084,0.8892359381381123,0.8810078351525056,0.871620160339326,0.8610665974768141,0.8493408303432086,0.8364365427167496,0.8223253693040178,0.8069545342289604,0.7902812981612928,0.7722629218352581,0.7527871407905401,0.7316621630785871,0.7089830494930822,0.6848530547092376,0.6593364687001102,0.632493892568213,0.6043859274160607,0.574815772969435,0.5447961924248241,0.5138673533868661,0.48221271148128253,0.44978522842284346,0.4167774345361539,0.38331072919034065,0.3494825261819615,0.3153903666931762,0.28128167260794146,0.2472774510089973,0.2120532164359396,0.17802500647465344,0.14393338797732738,0.10961688017056063,0.0743291895016207,0.03798367571182551,0.0006039119263762093,-0.03663964826817941,-0.07117821111104738,-0.10413997689108541,-0.14985020366299742,,,,,,,,,,,,,,,,,
,,,,,,0.21599489387710724,0.25157825263122735,0.28642559164150183,0.3210744305184591,0.35531365123886766,0.388947040881899,0.42157258683195625,0.45315275682772255,0.48375214095580127,0.5133708309982364,0.5420089187370724,0.5696787556141811,0.596440902864364,0.6223509583027239,0.6474632884092507,0.6718150968408848,0.6952652919141288,0.7177392776294543,0.7391981841922386,0.7596145604604839,0.7791064606306067,0.7979287232162317,0.8159461864419103,0.8326176285654744,0.84806289091304,0.861562070574462,0.873045923071967,0.8824483982377846,0.8897034459041424,0.8947450159032692,0.8975070580673933,0.8982734290246847,0.8979149676752863,0.8964789158641545,0.893958312066332,0.8903468141331758,0.8856381058429255,0.8798258709738203,0.8729037933040998,0.8648655566120043,0.8557048446757727,0.845415341273644,0.8339907201546374,0.8214120885496171,0.8076372053610933,0.7926233313233081,0.7763277271705044,0.7587076536369252,0.7396169897715822,0.7189109948108372,0.6966974720813632,0.6730786866212204,0.6481215602031493,0.6218866939296641,0.5944346889032784,0.5658261462265055,0.5361529508082213,0.5056097612362047,0.47429182048470375,0.4423014471660532,0.40973605507681105,0.3766930580135366,0.34326986977278745,0.3095825020136139,0.2759207930543904,0.24256480368692782,0.20777783695891316,0.1730369395187133,0.1394766255327813,0.10579555707643164,0.07201158373374872,0.0379631130261603,0.0031539547758330454,-0.032424793696264526,-0.0687495592649319,-0.10579676880496673,-0.14320288478404336,-0.17751182374229282,-0.2109855194638528,,,,,,,,,,,,,,,
,,,,,,0.21256372093125578,0.24677925671847634,0.28087000896102693,0.31474735687909694,0.3482445563812837,0.3811387328016243,0.4130039320883327,0.4438427699408745,0.4737075527923148,0.5026186107066615,0.5306959291751492,0.5580050551782199,0.5845347590071279,0.610183775637768,0.6349123563629304,0.6586816313879923,0.6814527309183303,0.7031867851593218,0.7239053382147292,0.7437119307535609,0.762784309807622,0.7814233067010363,0.7989906648578643,0.815057671392378,0.8302898234851235,0.8437717673114504,0.8552262842841797,0.8645873242355405,0.8717888369977608,0.8767647724030689,0.879495458064252,0.8805109760610739,0.8801817712951805,0.878681048357488,0.876139872315383,0.8725487662927311,0.8679011383649897,0.8621903966076159,0.8554099490960672,0.8475532039058005,0.8386135691122732,0.8285844527909434,0.8174586556856203,0.8052038996304146,0.791773562869296,0.7771249061365079,0.761215190166293,0.7440016756928943,0.725299513582065,0.7050256663631578,0.6832928828416076,0.6602041954393023,0.6358263336801113,0.6102200698835278,0.5834461763690472,0.5555484607620674,0.5265534864138588,0.4965881695553314,0.4658613810316399,0.4344174971188038,0.40236075412099825,0.36979545772443384,0.3368259090582752,0.3035926667983206,0.2703825748134595,0.23751887668813704,0.20389639646542995,0.16872747216169987,0.13483675023312724,0.10172769136002781,0.06847258501113149,0.03508929173067006,0.001595672062875653,-0.032153487315249724,-0.06640374003100567,-0.10113535006944743,-0.13632474430537458,-0.17194834961358488,-0.20798259286887738,-0.24440390094605097,-0.2785318130691278,-0.31359417321820593,,,,,,,,,,,,
,,,,,,0.20826131295700778,0.24150805981653087,0.2747809083573798,0.30777164779520677,0.34033903416304734,0.3723586379982731,0.4034791656682398,0.4336085976973379,0.4629579781398904,0.49152960122833567,0.519275431658367,0.5461565996353617,0.5721342353646961,0.5971694690517476,0.6212234309018934,0.64425725112051,0.6662408972806644,0.6872355477716506,0.7073017048231239,0.7265731620865142,0.7454093007305463,0.7637551171884446,0.7808281456369781,0.7963226702490884,0.8110704128920084,0.8244762360954161,0.8358697461492091,0.8451576794919523,0.8522740401014963,0.8571855426147947,0.8599620930368416,0.8612217768200441,0.8613108817736344,0.8599751389597513,0.8573677953944376,0.8537558562198639,0.8491356214117068,0.8434929077393358,0.836821123278208,0.8291136761037802,0.8203639742915101,0.8105654259168555,0.7997114390552728,0.7877833982629932,0.7747058641970049,0.7604306810369391,0.7449151095170385,0.7281122268104794,0.7098069982358389,0.6899784637493986,0.6687503423643915,0.6462220404326724,0.6224546471442678,0.5975089348186713,0.5713802660584187,0.5439982000899187,0.5158519542332087,0.48653192767605136,0.4564456681311805,0.4257302925204945,0.39438497530442906,0.362474593796632,0.3301034536833121,0.29738241134526466,0.26462856818311753,0.2322106849432493,0.19962164871174393,0.16534242918959724,0.13070644258266761,0.09761174717383742,0.06496934451989843,0.032155612344930855,-0.0008115888068333093,-0.03391439839116122,-0.06713503093799394,-0.10052930745441674,-0.13414028151964325,-0.16794438000847117,-0.2019180297956996,-0.23603765775612745,-0.27027969076455266,-0.30462055569577456,-0.3390366794245911,-0.37245037048661983,,,,,,,,,,
,,,,,,0.20357193414578018,0.23576941421668213,0.2681795592766169,0.30025468572227415,0.33185197916884146,0.36282830242811837,0.39324215341890495,0.4229902811687098,0.45192338702570417,0.4800073757013068,0.507204735787067,0.5334765974883623,0.5587840910105688,0.5830883465590646,0.606350494339226,0.6285628672546554,0.6497791194571318,0.6700497131651797,0.6894717179996458,0.7084385440035352,0.7269784421042963,0.7449087700021263,0.7614850049589273,0.7764465677322563,0.7906452936731366,0.8037908351049664,0.8150916668456616,0.8242751344885196,0.8312962187046561,0.8361076426755581,0.8389730168895063,0.8404465235578362,0.8407809457735437,0.8399603712216054,0.8376685708271244,0.8340363617847423,0.8293747873428926,0.8237533402342484,0.8171577025866943,0.8095670371912586,0.8009747521233987,0.7913742554585721,0.7807589552722359,0.7691222596398474,0.7564055317126012,0.7425120783929827,0.727398907591121,0.7110068607699825,0.6931117297467535,0.673748905623408,0.6530632033260817,0.6311277203527763,0.6080031631155792,0.5836163693496234,0.5579143780894471,0.53134608453209,0.5040377690263302,0.47548300571140667,0.446049841435487,0.41600714911217485,0.3854290541523519,0.35437272905863965,0.32281852421629215,0.29085135556165975,0.25862032346133296,0.22665288695527067,0.19492916684054742,0.16178176959138638,0.12767463474149096,0.09390119452209875,0.061553059944200315,0.02939272557589743,-0.002964220358665616,-0.035499917315256015,-0.06819650474964215,-0.10103279954529058,-0.1339347277256856,-0.16684821363379562,-0.19973442832919971,-0.23255454287147698,-0.26526972832020534,-0.2978411557349642,-0.3302299961753317,-0.36241057814825417,-0.39437765271607633,-0.42610818005720774,-0.45747968738983574,,,,,,,
,,,,,,0.19837473939140302,0.22959729185188565,0.26107159594230167,0.2921630671816002,0.3227138440962956,0.3526438543619875,0.38231312803616624,0.41190062368104696,0.4403326666636694,0.4678422014246524,0.4943929732145206,0.519948727283798,0.544473208883008,0.5679312573440244,0.5903272575391587,0.6117099835970577,0.6321298861056129,0.6516564154937547,0.6706875187834466,0.6893183935121711,0.707487064303745,0.7249106413217564,0.7409876190033882,0.7554633064385317,0.7690765593319592,0.7818550674034891,0.7930075216526404,0.8020593836003214,0.8089292676364356,0.8135875572894393,0.816575025074081,0.8182302421996344,0.8187752080978858,0.818240271487177,0.8164986222779733,0.8132789729297093,0.8087120561620712,0.8030733674105147,0.7964585293408685,0.7889289880230776,0.7804616034627809,0.7710266422709354,0.7606175125229988,0.7492276222944282,0.7368439877844636,0.7233405205730178,0.7086380067569201,0.6926578626098465,0.6751860815674277,0.6563360187114156,0.6362254858601296,0.6148995114004294,0.5922542529041949,0.5683154777533387,0.5432728322838345,0.5176599711961637,0.49115145615777034,0.4634048060802465,0.4347099407575145,0.4053929914897693,0.37555711624811017,0.3452763918950553,0.31462489529312165,0.28363166773854037,0.25227828571803623,0.2208070330221696,0.1897953640492763,0.15774517609111957,0.124740026070127,0.0914017763184341,0.058498174280276885,0.0268518291077203,-0.00481102490847076,-0.03669577253615277,-0.0687845532310941,-0.10102382555257916,-0.13323623889045866,-0.16536669029776818,-0.19737635083408686,-0.22922639155899371,-0.2608779835320666,-0.2922922978128852,-0.3234305054610275,-0.35425377753607235,-0.3847232850975983,-0.4148021457993222,-0.4445684608615428,-0.4741311909900186,-0.5021661759097974,,,,,
,,,,,0.16259340495247027,0.19277294037114912,0.22302257339587933,0.2534865447383295,0.28349719635525544,0.3128123983759836,0.34206695305613205,0.3710469712909382,0.4002536896202689,0.4280982517691669,0.45494873905351835,0.4807693729849197,0.5055238988138944,0.5291760617909669,0.5517079984600586,0.5732020705173132,0.5937161539703077,0.6133036925155786,0.6323326630170177,0.6509881042996508,0.6692080409872947,0.6869289397443353,0.7037871073270118,0.7193623639500349,0.7334008968319911,0.7463981524651249,0.7587726174545686,0.7697143726442635,0.7785639127742965,0.7852015703170411,0.7897400022927585,0.7928149130424024,0.794617958670622,0.795342628055173,0.7950325566343168,0.7936362827137499,0.790967938056239,0.7868482370124752,0.7814160438180932,0.7748770923206041,0.7673419380373901,0.7588748035886878,0.7495382872087879,0.7393028116624034,0.7281272106008034,0.7160048920994444,0.7028874299454244,0.6886038293828162,0.6730375183439218,0.6560266829397501,0.6377341400174049,0.618180018407035,0.5972913989906474,0.5751322039694657,0.5517908052507294,0.5276174809732503,0.5029580030675446,0.47723354099207627,0.45029790713344886,0.42241830397960195,0.393883317439806,0.3648458815886934,0.3353800732887823,0.30555996940258934,0.2754596467926328,0.24515314672193644,0.2146233665110033,0.18419665353536585,0.1532095496538072,0.12137622682544447,0.08914041591360945,0.05671601584326535,0.024683828157484426,-0.00630080477209823,-0.037450766369700975,-0.06884790362402661,-0.10034482233032364,-0.13170752326462654,-0.1628947426100745,-0.1938676514262467,-0.22458742077272198,-0.2550152217090785,-0.28511222529489555,-0.31485231431211935,-0.3443069148484924,-0.3735008471867571,-0.4024423473382668,-0.4312163837738252,-0.45983337404473146,-0.4862984847563044,-0.5115877163404287,-0.5364675007547774,,,
,,,,,0.15802794085452423,0.18676935410098974,0.21604660028671366,0.2454013010857246,0.27409455347492334,0.30246053237911275,0.3310771762807883,0.35929410588185823,0.3869937827934849,0.41520968359135424,0.44131408798113253,0.46631754863612507,0.49018381080685586,0.5128766197438495,0.5344293105437824,0.5549824470851493,0.5745888805552312,0.5935504146509867,0.6121640124134734,0.630368804923132,0.648102816803779,0.6652846735849058,0.681564544197568,0.6966356159785445,0.7102440761464229,0.7226440156692855,0.7345779812312285,0.7452509134316131,0.7538171054306513,0.7601416160783933,0.7646160172031856,0.7677394762463052,0.7696544940855206,0.7705282315705885,0.770412185143341,0.769255097919936,0.7670040588138922,0.7634106216699041,0.7584186661889236,0.7521694295407096,0.7448071273648308,0.7364285084318237,0.7270978558656928,0.7168793922866735,0.7058367254138157,0.6939368148079984,0.6811242298032977,0.6672677978371881,0.6521213923621617,0.6356394977760657,0.6178421664039098,0.5987252898774948,0.5783607787961129,0.5568205437590553,0.5342557892006127,0.5109956566432973,0.48726205502484143,0.4623245488937952,0.43620283423556105,0.4091640516223514,0.381470464844624,0.35328768805644045,0.32469301548205554,0.2957605239839862,0.26656429042475027,0.23717839166686439,0.20767690457284668,0.17812652086808015,0.14824678051236964,0.11764580711105513,0.08655469093287775,0.055187330902800764,0.023757625945785968,-0.00735539754599604,-0.037713701131749995,-0.06832915599680839,-0.09891211927319139,-0.12926491024285658,-0.15934869996538198,-0.1891246595003466,-0.21857677917449123,-0.24774621579296624,-0.27664327673121825,-0.3052761980005998,-0.3336532156124648,-0.3617825655781656,-0.38974371880554326,-0.4176899164653968,-0.44524249038593167,-0.4703638445920514,-0.49439747768265835,-0.5176193305482057,,,
,,,,,0.15322997426994192,0.18036377646231555,0.20864910016843044,0.23664353194505974,0.264057489397139,0.291766876888903,0.3196244561891465,0.3470178652839762,0.3734794155469812,0.40144024077927454,0.42692793065416906,0.45102718261481134,0.473918145709357,0.4955656340023502,0.5161026957760219,0.5356758894234928,0.5545172116320906,0.5730225558003764,0.5911457940579948,0.6088249510287628,0.625998051336497,0.6425702182538906,0.6582693281131003,0.672833751268593,0.686009674938955,0.6978480915410888,0.7093051013301194,0.7196455274348965,0.7278473449895921,0.733842156784785,0.7382623974725565,0.7413955101376272,0.7433839956577649,0.744377044569316,0.7444241829394329,0.743475442216946,0.7414793607075504,0.7383649692703683,0.7338689762324707,0.728032563572557,0.7209972115708428,0.7128763145704817,0.7037313570817617,0.6936192407260933,0.6825969030957452,0.6707280776351491,0.6580797902605967,0.6446013344884169,0.629916863381452,0.6138834376595677,0.5965535986145374,0.5779999252317571,0.5582911774671734,0.5374956481086501,0.5157742859083841,0.4934546917795776,0.47061265243260125,0.44646500522747407,0.42116011275113013,0.3949739609440066,0.3682037572329943,0.34096018577323456,0.3133174994386368,0.2853499511031105,0.25713179364056543,0.22873727992491086,0.20022143339276505,0.1716053400339777,0.14298975086458607,0.11363667601498656,0.08371750140406135,0.05343754907759802,0.023004184071999736,-0.007366620888724864,-0.037433056529880944,-0.0671356703668805,-0.09664207022360946,-0.12584521270582805,-0.15475603601435486,-0.18338277616054346,-0.21173366915574707,-0.23981695101131836,-0.2676408577386112,-0.2952136253489777,-0.3225436451824437,-0.34969274458047506,-0.3767768939903327,-0.4038983545174882,-0.4302766214417654,-0.4542268177374037,-0.4764855253514648,-0.49803777955914885,,,
,,,,,0.1472490425845505,0.17355600333651713,0.20065193247119592,0.22710564480313525,0.2537447234181707,0.28068831595765115,0.30767097124106335,0.33418850468715944,0.3598867188188557,0.3858379811980031,0.4117799495193023,0.4348879573676532,0.4567165859680718,0.47725083036881005,0.4967356563376025,0.5154094919070676,0.5337401724070971,0.5517154463386209,0.5692733383254553,0.5863518729914167,0.6028890826936277,0.6188119499309659,0.6339278352532852,0.6479831459998557,0.660724069389264,0.6720443226771864,0.6829879203478906,0.69292659807432,0.7006830148713256,0.7063987529734824,0.7107259385527074,0.7138298101682036,0.7158528686977382,0.7169340929765388,0.7171135759477758,0.7163423415299623,0.7145689280287939,0.7117418737499671,0.7077560565309643,0.7023853048574402,0.6957336617750738,0.6879379470194869,0.6790680364845002,0.6691808317915254,0.658333234561973,0.6465821464172539,0.633984468978779,0.6205904040959705,0.6063298186873683,0.5908010258563958,0.5740595669806833,0.5561734632468504,0.5372107358415198,0.5172394059513127,0.49639362785964664,0.47504191886769426,0.4530503206553715,0.42969543535765986,0.40522011838026395,0.38003947012925254,0.35432350699834597,0.32814648186145273,0.3015826475924833,0.2747062570653466,0.2475347249649728,0.22006810292678816,0.1923888413638285,0.1648720693015414,0.13756924845070054,0.10943966393432852,0.08065030971801714,0.05144334724775542,0.022025178150444802,-0.00739753681012332,-0.03657815887150353,-0.06518835591297326,-0.09354279657809962,-0.12165380277546638,-0.14948153264526645,-0.17703479931298383,-0.20432241590410258,-0.2313531955441059,-0.2581359513584781,-0.28467950962177974,-0.31101531151992745,-0.33723603578776545,-0.36344394353076487,-0.38974129585439676,-0.41485384864037994,-0.43737740703054084,-0.45743669742118276,-0.4777581132238035,,,
