normal,skewed
45.06999065341167,98.67040877201426
44.106352430557884,59.963269654132276
58.49602097021025,71.30856088450344
53.57015485965047,59.981864221699354
43.070904047393455,60.696101789059234
58.995998754332504,74.34221190345632
53.072995208766095,62.240545413992876
58.1286211883896,64.96181250184128
56.29628841923612,62.558088017425376
41.710049890779274,68.40153221430579
44.39818959803031,73.31712431738883
57.472936051232615,63.18447051387758
56.10370265433465,70.90648033492043
49.79098406035852,70.98635376643651
51.17327383308782,68.76840890880068
62.77664895788425,61.32618750667936
44.0842861116417,60.409537285096995
55.470973811700375,77.00537658822128
47.97807347566106,68.41001117889196
47.8231879677278,60.852155640327645
60.987768519871906,74.88507130420021
58.2541634898803,81.09301664340649
58.135096360006386,69.06853932576186
63.05478807154329,61.14844772138949
50.21003841632759,78.95064604511649
56.81952971294964,74.64525010090085
46.89733243406544,65.47693379764087
53.24166352488442,69.93060614833279
48.698569456323156,64.43269256474875
50.96995964992718,61.501511835843644
55.95157025436914,69.0685660342557
41.81779316766527,60.36898205076212
70.9238727568546,69.7605817994395
39.93982618500298,60.95396423801841
37.85811387212268,88.48680629614225
61.581108735000676,75.64952922246827
57.91662693962936,62.7283550492638
56.24119817052155,77.01723996496635
56.2834550926428,70.2216032350379
49.87753227153085,82.40854803847556
41.02745628514168,78.08383464913534
50.75804558193726,65.45126516039738
43.22838288487888,81.71703319956623
59.75119733417751,63.54789127520931
48.52942618497861,64.17267058887545
41.745028032074885,68.40810542300008
46.78614158347006,64.44023879974425
54.12931454275625,65.78321340411567
44.36275447196025,61.55799104929371
41.77779604433569,63.439696645386164
52.436872114919126,60.67378915363111
52.44966571108723,67.25591150885421
44.9305682462887,76.98592350926012
45.289616943816775,70.95864075040626
52.32049937357636,80.5253689068217
35.51915658502676,98.83338926655208
35.92536225623445,72.65750493049948
42.81555778747564,79.36637112946634
47.86552848288153,63.93984974296362
53.10907565598004,75.88257548309856
64.75356216949552,85.97464747173038
58.576596232020194,69.10189862315163
48.40061470036573,69.29204916537799
49.80983792097311,66.79584533212308
39.97470635362191,98.28282063955712
49.8148686400761,68.70416984492083
47.113413610798624,66.06190863621066
53.227185603380896,84.72471035237353
41.727690564476774,63.34668620857341
55.193465142411725,61.76490243933011
65.32738913002578,66.62731293037453
48.91239851543143,59.51259769614949
54.01711722098941,72.86284730088695
56.90143991711113,76.92028645478064
45.987795281141636,60.07696814711541
52.24092481810417,61.20724905756804
50.12592400781795,76.477871912847
50.97676098548832,68.28270989772433
42.26990216144534,71.36165631383166
50.245101742589426,62.81400315026081
54.979982912454496,84.72985457169997
64.51143607795042,80.23755374887193
59.59270826085207,83.33436526778057
71.53182457511556,83.62581790202258
42.326524371119504,60.96230674776325
58.723206367206785,70.52325864248142
51.83342005738352,73.54195742802654
71.89802933217672,69.65626959336987
41.91701714644849,87.64269679586336
41.60278157819224,68.67995785185667
44.00607354555978,68.71095108493661
28.76104275690193,92.71215113569804
44.74244978319239,69.11324947460818
42.40867338446302,71.12513875272218
51.50393786476208,63.33501212393458
53.41755975777159,79.0853290058271
68.76170839215887,81.92695617863036
59.5042383818605,61.80635056702444
44.23096344337597,69.70001462766348
41.01585328651642,64.10980245571332
54.919191715065054,71.50262677109718
36.797667929793576,87.8172744461749
68.31458765854353,61.06766899918214
61.79440120721287,65.57716377363687
45.30824347895295,60.592780230208845
32.86865470909122,81.48253856720413
63.53872374165413,76.00034392663315
48.85460154747382,78.22620528235139
62.378163119734616,69.70101327276842
34.05572341205633,76.70296399982983
44.00624977046227,68.27375672057421
50.05243699718183,76.88134543417547
50.46980593764742,70.32531882551753
45.49934528520756,77.36428795781326
56.228499323474985,69.29487597958405
39.32379570617405,83.16101485634402
48.576205149787064,83.6466641997113
51.20295631711899,63.605121981092296
55.14438834058749,65.45766971327242
57.11614878088889,81.0461098134557
38.75357908162131,70.59749236721485
34.65885829264378,65.12891857191224
62.77676821898509,90.94444360747852
53.323140119795916,68.08595206726602
42.51513463443446,74.25375340700917
65.51151975522522,61.674061799113005
51.156746342928585,64.51723800243737
61.792971840638266,83.39637938221341
50.67518481410109,65.5998983112291
70.60747924881987,69.59754937205967
67.55340842443205,77.75344862058972
47.51035851520926,65.78950156061373
59.71570950954355,72.5905642137635
56.45375949585148,77.87962343174252
63.68631557532348,88.58141512343374
40.35076539419896,91.5438661201464
56.86051459998439,76.55882384887481
60.58424486849588,61.62417364703542
32.41260513576886,64.63022182585452
38.16741487334225,65.43092229371109
29.607678222398995,70.65342705092816
47.305931655554424,72.80789393257108
57.17542255795962,68.9629894985543
65.02357052096028,62.158100165117126
50.74094780419775,63.66612384369343
66.28615545571292,63.90808397469765
36.198985417851084,85.22345086956895
32.96617560644845,66.67618005601558
49.44452301103381,68.57055496441913
53.840654489393074,72.5052243033806
49.67305251905907,79.57664922635259
29.325578999601234,60.77307358537291
49.10879960487212,78.32651289013236
36.95530499495147,65.21484774343713
56.69672548830039,69.32859563373901
53.665982460968486,67.45075293965775
40.60120213672645,68.40194336644949
44.861330826633065,77.31225164275658
39.40786478111048,59.28681910656967
49.37320902726828,63.24203745259804
59.551423205012384,84.16496658540166
40.14273953664456,63.49310816332566
55.040465155178445,97.76326012361827
44.697423816275595,69.45854768895327
42.07127167737656,84.06056857411778
48.929696400454425,70.37828212778382
39.64757677580626,66.04632609708557
44.46350694652818,79.99608724953976
38.021221074111516,70.75209692418372
69.6472513291639,61.953165324511296
50.35263551971729,77.16483921507171
43.00274492007414,62.40000525499079
52.13979910734222,74.54177245329974
48.87671950309171,67.3673724229247
47.790304004667775,70.10919209871388
56.14166700043425,83.78500919829014
57.57507710047305,65.9473170871437
44.69498852389472,76.82931518651449
44.2418175935532,66.32353029382494
47.24948302848356,79.4618720755395
26.98078835264415,65.57313844868958
34.84808937801448,63.17340897467797
63.66874267444524,58.15794338797376
66.44967713501283,71.26157897819236
47.50963960443622,70.752919411894
55.765569630557664,62.14979953119351
53.112501545435364,68.43082837341818
80.78880808455237,75.24425967463631
61.195749114345766,65.49508947025933
48.72082408519233,69.87766367517597
40.44459559399574,62.99847534006541
33.93553679742428,88.74983918958264
52.03463635867223,67.10907073404876
42.436492547156966,62.53330019036739
35.77746290402326,75.20242128813732
43.534271157574736,81.74771389483332
39.18451996385605,86.34883256759807
66.87141635072565,82.73337795317873
58.816397569494505,75.97955280497304
49.92027358683383,68.25744429123839
64.79944138890026,97.15309425865618
50.77368307647618,69.15772349870537
41.38715798671736,64.90923245138481
65.23124077269657,81.1414446786253
55.38910043684659,91.15580956714028
39.62753845673544,90.3527231620067
48.09661321916392,77.61798242452139
41.24381746615243,76.46437862024409
36.172002690356635,69.35134078686528
59.26177547531641,72.46914500314105
69.0941664047013,66.78168468055982
36.01432426180859,72.70657101394586
55.62969236690571,60.96416313938205
43.49357430878173,64.15974812556372
45.12874616235304,67.9966527326845
44.07606075761131,74.79565908115725
41.36009230320184,76.11621686702665
50.48521627944827,59.30296823429125
41.69049883588962,80.07911843038602
52.704568257798385,76.32113494514613
49.49761890550863,62.073652223863434
47.6105195313359,69.87973327271747
40.92436337958402,88.23963600781468
44.23228669431667,61.42130284144305
57.55391225825756,61.32777099918117
55.009171876243805,82.7172818040564
40.22444755201449,66.1027866815692
50.99332305429226,75.62954846703761
57.51387123371789,86.40259426480634
33.305947188786284,78.48612188015414
55.43360192379935,73.14379854430584
43.37376241054153,62.83191463440081
55.70598668593159,74.78812638126281
42.367408434574834,64.17955360489469
31.95117899335481,76.97061910948744
33.72457562116837,88.75551640058379
50.48084946661382,83.93952892645152
52.59722501721482,64.22684433091125
40.956833748955916,78.39882885064176
56.38592458777374,62.80972812534201
33.3847993773104,87.77761957545651
49.33920201352684,65.65259202844891
37.889838002375434,63.57424180868473
43.48163892197841,67.57879802255877
50.47398671316414,84.24227104776995
41.39586634716048,69.12222899385526
46.154444557701744,66.58001270694085
60.0629280921444,79.32096409185036
44.231081304768516,102.78812360856749
58.35692112065142,61.46976282450604
38.702931453423815,84.57345495115564
55.298041779152825,84.4713104616896
64.41568620657901,67.28284439271646
25.283554998727105,65.36634121578005
42.03104744529523,67.64293397126612
55.7707212718054,76.95763060304915
47.96954613957007,63.66145575304659
53.71145873371309,72.95864706180507
43.960148132841795,81.42978015798315
50.865897874729,63.86202403082412
48.44322764607921,65.84583635842829
61.677820616598076,70.31185999606919
52.54420843301213,71.76012966737927
53.37602662075202,64.67629914390253
45.881230338775325,66.28109886072627
45.123937759275066,69.70175965609211
45.67441812180379,71.9828557629117
53.944521423782966,82.76850098081647
45.79015519179737,62.6671462487541
52.897748568964126,61.83221505726454
70.75400798645438,71.02465827719027
58.711247034316926,97.56438613413701
46.73976467832159,73.5760452102048
62.01213922163945,69.66145188149008
45.91924626978449,64.8080839979337
29.61875464822146,59.51356379696394
39.91913689082596,68.67253780731356
31.292080789741444,82.04058240458366
46.48486515958691,68.24659063213977
50.184183791895514,71.91191576700554
66.76437312275283,80.88307284657549
53.269273737641626,63.93423178509773
47.80899471191136,80.32267339905222
58.294055811834895,70.87340757738559
27.88864690992115,62.19164182340183
52.35614558108566,81.92137715033417
57.70865193886967,78.8722519482693
35.214137542201584,70.5453235888441
61.43754043206929,69.4686304464549
53.38496407494414,63.548995332717
45.847120860991986,77.72489502008966
56.32781866106285,75.24099286563501
72.70692857804396,62.74685098146481
51.81866255058495,68.03686698241353
52.48220586300336,69.41112958435595
45.40639100459756,60.664438608431006
41.50155630535208,65.7810551706065
58.303358165442454,73.54634790476031
41.43916174091133,61.19093153875182
50.715662372193925,74.1553274031179
45.223425532348834,104.28533388165991
54.78979825746392,66.4519823277917
53.33662105286948,73.57833393462788
60.375399442578995,94.00175434808857
44.89983601145253,78.42440172365119
47.30125064706629,68.33568870775306
40.21236284217693,91.0246203630301
45.55706739923889,62.101542476140466
53.77300493044852,71.60004186041468
57.56988616645352,65.53069101069678
40.77834675822375,81.44575143883038
58.6960592010566,70.58968953579894
63.55637858804951,73.70403038565493
54.13434903223701,68.13708669201246
68.76795812558066,74.50437568573479
42.26210800896427,60.928307750549614
37.55345296688583,80.95730194623614
32.212797510957216,66.16105972402129
64.96044311489183,61.86369467701664
56.54365656354058,63.3830130589663
49.44415329089545,85.02955417997654
52.799686263198204,72.88016871480683
38.74510952701623,61.171497013915186
74.45751979616827,61.80002936127358
51.292211819752275,108.65644719819545
51.09394794604893,63.363258466815296
57.25766623898692,71.09851786958076
54.81009231736713,65.68110845487608
52.23884024279131,79.3140889031287
42.09525544554688,62.742139377339065
54.714683571359956,80.28939005060343
68.82024496475033,73.8451205617709
63.454200461549775,67.86723424582823
65.93186626639397,88.5716081668281
44.887843235688145,74.83509814701222
40.10395179741419,64.58192086478768
48.74213079900352,80.16154338492733
50.557249122886944,60.35151343114725
60.94191518470949,72.0124528211703
33.07535370285181,67.67756325353179
65.29550319460614,71.94101607261808
48.419921014210104,69.3108705411734
45.7311893005258,75.83738533085105
39.87895624739832,62.45942737295078
33.451433281342304,64.42534055937061
58.231705839619146,73.9712030602989
50.73317967188404,67.72741091315814
37.10039100258946,89.24323548004072
37.049212279363836,75.33959595131236
46.64215300709872,63.0619795614424
66.69021525289394,80.75273393862831
47.40408648636395,62.45383311653295
34.96857046881894,65.77862237284953
47.54256935914056,77.48315416092395
47.2727643025233,65.2214214322166
23.031133570584284,63.3462365602672
49.45705133482188,72.61468289198191
47.69065469791322,77.74571044134632
56.96206364813418,99.99738096905511
68.48956094945345,67.29647172207032
61.26565029547757,67.13030778125781
47.31111309445169,63.66367982576164
38.9347409125833,63.733004919821894
75.7335980324986,64.07020541881188
50.59218434014488,63.13360426557625
50.13929291912946,60.88460178709365
49.758749128899964,80.99462230262
51.980847607678555,74.76672948898559
48.556395880760576,77.83908171881762
44.26337993119764,77.90403660702604
44.53141058759608,63.09818030159244
49.672467297840015,90.77847161883473
44.56575228866235,70.4875445329912
42.871542173228356,80.04972837098452
51.064302276918966,62.38184802918648
47.45022782579145,73.64919595282885
65.03992988582688,69.37365709360425
23.490301916069882,73.37106130532274
60.91506851922462,69.09409257193408
62.46085192497629,64.60616567777332
29.266097675918505,64.60635186057846
46.57312405919651,65.45848431111743
46.28559134004209,74.57173810289736
35.92488305282179,82.60505917922349
42.22183312409125,67.74014114098199
38.894241545341714,78.68864211996805
67.52270443423623,80.37093531662069
59.35678393147461,75.04265360220971
62.71555094994159,66.83538510711233
57.21672064043235,67.03955529891162
38.70948228782771,60.81195268067161
44.75479733720226,73.97997360379826
54.89374561227918,65.93360107832996
37.778721911080545,77.0977338143956
57.12998430172388,78.19865782643164
47.59674601841865,66.23426429437174
46.251791924504026,60.7104930251886
57.10959968203492,65.35777883843309
54.4426331148604,62.95015732165855
46.3903383418092,67.23927599061463
61.59329803364248,67.45250572465675
39.189366724001026,72.94592990093754
56.15935606944264,80.29024154035203
55.93101257968384,62.384590350563656
46.904535606860094,91.07599171972416
53.26133022242118,73.31590586996917
37.488864236146966,72.07428211600741
59.24027019206901,68.59883550417409
48.15097863557011,64.66386539008163
44.772769794809605,65.81068312712698
60.49009225836889,68.92973995731201
42.95656309457241,72.47699789500396
35.9153870363644,78.09083279627299
34.433708264760966,66.48887906004049
56.06009951345639,62.04105223336309
37.19570647503717,70.254790861319
67.54794181984364,88.39247435897438
29.18070592116278,62.50413800546968
66.96456368290038,72.21191186288794
52.11017467202618,75.30224613732719
49.032868881296075,59.50961171432066
44.550809131910505,91.68222991504919
53.991361143520706,70.55969874169426
49.62365297575152,67.44133473065571
61.03301882016522,64.48566645597656
51.142276486620396,65.88859723929771
51.50301761461878,64.16457136282716
46.36387787786144,69.70483983215675
49.43054376278933,66.3154751898376
53.07801768892059,70.57507925862402
32.89831607343375,64.62873412122173
36.518145778942866,69.44667992982463
57.43264094022715,71.39616826681912
51.708654381279416,71.03267360003018
48.16016663647321,76.21440489885366
50.184339330653934,66.48988840209222
53.47581705361671,74.06294105552044
44.60240319690639,64.37376890811936
42.216952745976876,86.71157078049585
51.958452550976816,61.498205572496175
40.21627222384968,62.69877023951436
54.082527557144715,59.449717366866416
32.9741639576216,65.83829939192103
60.291556373256434,74.90537869463621
54.72597482413043,84.91684118024324
52.56029734313876,76.22700973998087
59.82690983945514,75.42659596639298
66.65474444462576,76.50354206953452
60.1437006501813,86.80646564116631
31.591257686683548,60.939752951304555
37.204230332642986,61.828274420443094
43.75181422304321,61.11051568371395
50.26091050210834,78.17473618530556
55.17659020469123,77.61677238292569
42.742561868465344,63.11508686320231
51.86766764477078,74.9155550916557
42.44617067646678,65.76115729382794
43.884821970080516,63.40622048943994
35.93338903151778,74.6359866644672
40.767667538890954,97.72710457016237
36.48315394383666,72.46548699016502
40.241267470226674,70.45768524587612
60.536417966078396,87.54835090895287
40.50601111168057,67.51961310703192
76.32382064837391,79.82849312216898
54.93317900880889,61.76041008871298
51.84836123694874,73.09040589225262
41.41642219818787,82.37664595585832
57.00309879408991,80.55526298872452
44.24362173762226,85.41699348320357
51.220098146453616,69.87618066210592
75.60084538268795,62.46225706959724
49.0394010027535,84.85289839778116
61.49273326285676,63.294756661399305
42.96823574874112,71.36151664089022
49.65011509503038,92.35236249798015
67.7080063563551,61.94646768977144
43.730329422122324,61.068100418755435
68.12448557996929,67.93798954954141
57.07751935455475,60.34353415134882
44.37533224105732,84.1852725376715
56.32407739055521,69.55723437064705
59.7255444962673,60.593225630584
56.21809962217196,71.81486204787434
34.297752801095434,80.12726492440814
42.728628241751316,69.51335753074326
47.52481364448495,60.913243267014664
49.25566570899954,66.49976170234487
56.20672097550678,69.61917618230238
51.777010009332535,79.68480714557568
36.64655641289899,62.21020788061762
53.801978510059634,84.25463539302
56.10585745283823,69.78894984163212
55.5979044793104,60.50328176317146
60.807807255546216,82.28003142809182
58.33922154548904,65.7643800514996
54.59180079228437,73.16088037192883
49.29834288541353,64.083071840663
33.39039066484009,80.2777600328602
54.29618219132586,87.09988050866566
52.076876871631114,60.884843396151
52.715788371953735,63.00649359317918
37.232514241796906,68.63697622808779
39.189434595917376,63.135153893229734
60.53152853332904,72.48988883105056
49.60444846143345,63.90663274168918
56.81500697372624,74.54663534266008
50.28318376130459,75.52323944936575
50.297561394957434,60.767507746310514
59.382838059759976,88.65071484095387
44.83955271782626,56.88589351078717
50.96120776940983,70.05127013271279
45.377247112949576,84.09163923737697
45.65503772567684,87.05535126955151
46.908278765313604,86.2952594057424
52.221337716337125,63.866714661682245
45.21251378336523,66.3496221281952
62.55756125573521,82.23388224843481
41.05392697780496,72.53872662141761
48.13128355838641,67.38423531665238
45.60268941725825,61.242362059737985
64.46977884353733,86.65862490407939
51.965547765115744,72.90635434487044
60.31844539468635,61.272776103497705
35.14439626963028,72.08637419603922
52.67050265869259,91.39753377904708
58.896307956234374,70.18340967937131
50.82283989275424,62.56347215847802
60.654803750653514,77.61136400443544
44.82711549899628,62.37533247933317
64.0934744018558,62.40850264462083
72.9889812361925,63.429082739183166
46.37161439560341,71.7989753600898
45.54497478599228,62.439048497757746
64.53384477117702,69.13968327988114
65.79572145730712,74.41375906971173
44.771399728467316,80.96640841789333
45.798131829041424,60.05139174913593
47.18215391139493,59.73430896416449
36.55549488965723,68.02737195239885
40.81348053515802,62.10106380055148
39.95859233247932,76.55879464466936
42.32202434895871,63.876538379336566
49.65315112613219,69.50423363309622
52.342147325365204,64.94811654507279
65.50500492814076,74.22872159273105
40.016459592612094,64.04714855489655
59.843223984765835,57.184322874047986
47.86011155774491,63.343644042346256
49.50536290347567,61.47725802232141
56.748194921666034,90.35132041086268
38.772779784377015,65.98561833371834
53.82409746184051,59.64278581813419
51.66452208213056,62.70949544876183
54.92451264008149,76.97641000599346
52.89168643907818,78.01247901498255
74.55300139910894,74.17780369325892
43.62260015748684,73.56240179554294
44.690030449981826,65.5714434530756
43.76859473575236,70.46362486113216
44.44522880839745,87.74130278609721
43.62612872693482,79.46476494179656
61.89016531107552,74.04805917697138
64.20504247989855,76.75212125384024
44.29253706250524,70.77535493092199
41.67644426895771,79.71178740084154
54.71415556386404,64.07615458259549
44.477769557190285,66.069719150473
56.32931817755511,64.17516513257142
52.029230208513,62.797499859660995
34.84255885002768,72.82397868396839
65.47505201330061,70.19802927907826
67.95877673095522,85.0808480454577
43.87211309515614,80.07787495630163
46.122984400640156,85.27304166219184
52.85865390724905,74.15969202399629
53.34456789987025,75.4932819628786
56.5854427267283,75.48503786057145
70.1020453876635,64.29731046273734
48.2305277250595,77.45447636283859
42.01702755461546,62.523648545135856
36.20680771985473,67.71258778009108
42.69069960058081,70.7642938041135
49.66873027126203,79.51073180575426
